ItemCode;Descrizione;DescrizioneLunga;Brand;MacroCategoria;Quantita;CostoBase;RicaricoPct;PrezzoVendita;S;L;XL
131407;Colore acrilico Primo in bottiglia con tappo dosatore 300 ml - 330 rosa 400TA300330;"Colore acrilico a base d'acqua, in bottiglia con tappo dosatore, ideale per la didattica. Ad elevato contenuto di pigmento e resina acrilica, si stende facilmente a pennello e quando asciuga rimane vivo e luminoso, piacevole al tatto. É utilizzabile su qualsiasi substrato; stencil, spatole e spugne sono strumenti ideali per valorizzarne le potenzialità creative. Mescolando i colori si ottengono nuove tinte sempre intense e di colore vivo. Quando è perfettamente asciutto non presenta screpolature, anche se steso in strati spessi, e diviene permanente. Durante l'utilizzo si raccomanda di proteggere gli abiti e la superficie di lavoro. Rimuovere immediatamente eventuali macchie indesiderate secondo istruzioni. Rimuovere il sottotappo di sicurezza prima dell?uso. Formato 300 ml. Colore rosa.";;Disegno e didattica;10;2.65;55.0;4.11;https://asset.pbs-holding.com/asset/S/97/2630097.jpg;https://asset.pbs-holding.com/asset/L/97/2630097.jpg;https://asset.pbs-holding.com/asset/XL/97/2630097.jpg
131408;Colore acrilico Primo in bottiglia con tappo dosatore 300 ml - 300 rosso 400TA300300;"Colore acrilico a base d'acqua, in bottiglia con tappo dosatore, ideale per la didattica. Ad elevato contenuto di pigmento e resina acrilica, si stende facilmente a pennello e quando asciuga rimane vivo e luminoso, piacevole al tatto. É utilizzabile su qualsiasi substrato; stencil, spatole e spugne sono strumenti ideali per valorizzarne le potenzialità creative. Mescolando i colori si ottengono nuove tinte sempre intense e di colore vivo. Quando è perfettamente asciutto non presenta screpolature, anche se steso in strati spessi, e diviene permanente. Durante l'utilizzo si raccomanda di proteggere gli abiti e la superficie di lavoro. Rimuovere immediatamente eventuali macchie indesiderate secondo istruzioni. Rimuovere il sottotappo di sicurezza prima dell?uso. Formato 300 ml. Colore rosso.";;Disegno e didattica;11;2.65;55.0;4.11;https://asset.pbs-holding.com/asset/S/56/2630056.jpg;https://asset.pbs-holding.com/asset/L/56/2630056.jpg;https://asset.pbs-holding.com/asset/XL/56/2630056.jpg
131409;Colore acrilico Primo in bottiglia con tappo dosatore 300 ml - 380 scarlatto 400TA300380;"Colore acrilico a base d'acqua, in bottiglia con tappo dosatore, ideale per la didattica. Ad elevato contenuto di pigmento e resina acrilica, si stende facilmente a pennello e quando asciuga rimane vivo e luminoso, piacevole al tatto. É utilizzabile su qualsiasi substrato; stencil, spatole e spugne sono strumenti ideali per valorizzarne le potenzialità creative. Mescolando i colori si ottengono nuove tinte sempre intense e di colore vivo. Quando è perfettamente asciutto non presenta screpolature, anche se steso in strati spessi, e diviene permanente. Durante l'utilizzo si raccomanda di proteggere gli abiti e la superficie di lavoro. Rimuovere immediatamente eventuali macchie indesiderate secondo istruzioni. Rimuovere il sottotappo di sicurezza prima dell?uso. Formato 300 ml. Colore scarlatto.";;Disegno e didattica;7;2.65;55.0;4.11;https://asset.pbs-holding.com/asset/S/110/2630110.jpg;https://asset.pbs-holding.com/asset/L/110/2630110.jpg;https://asset.pbs-holding.com/asset/XL/110/2630110.jpg
131410;Colore acrilico Primo in bottiglia con tappo dosatore 300 ml - 600 verde 400TA300600;"Colore acrilico a base d'acqua, in bottiglia con tappo dosatore, ideale per la didattica. Ad elevato contenuto di pigmento e resina acrilica, si stende facilmente a pennello e quando asciuga rimane vivo e luminoso, piacevole al tatto. É utilizzabile su qualsiasi substrato; stencil, spatole e spugne sono strumenti ideali per valorizzarne le potenzialità creative. Mescolando i colori si ottengono nuove tinte sempre intense e di colore vivo. Quando è perfettamente asciutto non presenta screpolature, anche se steso in strati spessi, e diviene permanente. Durante l'utilizzo si raccomanda di proteggere gli abiti e la superficie di lavoro. Rimuovere immediatamente eventuali macchie indesiderate secondo istruzioni. Rimuovere il sottotappo di sicurezza prima dell?uso. Formato 300 ml. Colore verde.";;Disegno e didattica;9;2.65;55.0;4.11;https://asset.pbs-holding.com/asset/S/70/2630070.jpg;https://asset.pbs-holding.com/asset/L/70/2630070.jpg;https://asset.pbs-holding.com/asset/XL/70/2630070.jpg
131411;Colore acrilico Primo in bottiglia con tappo dosatore 300 ml - 610 verde smeraldo 400TA300610;"Colore acrilico a base d'acqua, in bottiglia con tappo dosatore, ideale per la didattica. Ad elevato contenuto di pigmento e resina acrilica, si stende facilmente a pennello e quando asciuga rimane vivo e luminoso, piacevole al tatto. É utilizzabile su qualsiasi substrato; stencil, spatole e spugne sono strumenti ideali per valorizzarne le potenzialità creative. Mescolando i colori si ottengono nuove tinte sempre intense e di colore vivo. Quando è perfettamente asciutto non presenta screpolature, anche se steso in strati spessi, e diviene permanente. Durante l'utilizzo si raccomanda di proteggere gli abiti e la superficie di lavoro. Rimuovere immediatamente eventuali macchie indesiderate secondo istruzioni. Rimuovere il sottotappo di sicurezza prima dell?uso. Formato 300 ml. Colore verde smeraldo.";;Disegno e didattica;5;2.65;55.0;4.11;https://asset.pbs-holding.com/asset/S/102/2630102.jpg;https://asset.pbs-holding.com/asset/L/102/2630102.jpg;https://asset.pbs-holding.com/asset/XL/102/2630102.jpg
131412;Colore acrilico Primo in bottiglia con tappo dosatore 300 ml 6 colori assortiti 400TA6ASS;"Colore acrilico a base d'acqua, in bottiglia con tappo dosatore, ideale per la didattica. Ad elevato contenuto di pigmento e resina acrilica, si stende facilmente a pennello e quando asciuga rimane vivo e luminoso, piacevole al tatto. É utilizzabile su qualsiasi substrato; stencil, spatole e spugne sono strumenti ideali per valorizzarne le potenzialità creative. Mescolando i colori si ottengono nuove tinte sempre intense e di colore vivo. Quando è perfettamente asciutto non presenta screpolature, anche se steso in strati spessi, e diviene permanente. Durante l'utilizzo si raccomanda di proteggere gli abiti e la superficie di lavoro. Rimuovere immediatamente eventuali macchie indesiderate secondo istruzioni. Rimuovere il sottotappo di sicurezza prima dell?uso. Formato 300 ml. Colori assortiti.";;Disegno e didattica;6;15.82;55.0;24.52;https://asset.pbs-holding.com/asset/S/52/2630052.jpg;https://asset.pbs-holding.com/asset/L/52/2630052.jpg;https://asset.pbs-holding.com/asset/XL/52/2630052.jpg
131415;Tempera brillante in bottiglia in PET Primo Primi Passi 1000 ml bianco 204BR1000100;Tempera liquida primi passi in bottiglia PET con tappo dosatore, adatta a chi si accosta per la prima volta alla tecnica della pittura a tempera e ai più giovani utilizzatori. Permette stesure sufficientemente coprenti, mantenendo un ottimo effetto brillante e colori vivaci. Le tinte sono facilmente miscibili tra loro per ottenere variazioni di tonalità. È utilizzabile su superfici diverse come carta, cartoncino, cartone, legno, stoffa, vetro, terracotta, metallo e plastica. Si può fissare con vernice o fissativo idoneo. Compatibile con tutti i prodotti ad acqua delle linee Morocolor. Formato 1000 ml. Colore bianco.;;Disegno e didattica;234;2.3;55.0;3.56;https://asset.pbs-holding.com/asset/S/328/2550328.jpg;https://asset.pbs-holding.com/asset/L/328/2550328.jpg;https://asset.pbs-holding.com/asset/XL/328/2550328.jpg
131424;Tempera brillante in bottiglia in PET Primo Primi Passi 1000 ml rosa carne 204BR1000331;Tempera liquida primi passi in bottiglia PET con tappo dosatore, adatta a chi si accosta per la prima volta alla tecnica della pittura a tempera e ai più giovani utilizzatori. Permette stesure sufficientemente coprenti, mantenendo un ottimo effetto brillante e colori vivaci. Le tinte sono facilmente miscibili tra loro per ottenere variazioni di tonalità. È utilizzabile su superfici diverse come carta, cartoncino, cartone, legno, stoffa, vetro, terracotta, metallo e plastica. Si può fissare con vernice o fissativo idoneo. Compatibile con tutti i prodotti ad acqua delle linee Morocolor. Formato 1000 ml. Colore rosa carne.;;Disegno e didattica;4;2.3;55.0;3.56;https://asset.pbs-holding.com/asset/S/929/2681929.jpg;https://asset.pbs-holding.com/asset/L/929/2681929.jpg;https://asset.pbs-holding.com/asset/XL/929/2681929.jpg
131432;Tempera brillante in bottiglia in PET Primo Primi Passi 500 ml argento 201TL500910;Tempera liquida primi passi in bottiglia PET con tappo dosatore, adatta a chi si accosta per la prima volta alla tecnica della pittura a tempera e ai più giovani utilizzatori. Permette stesure sufficientemente coprenti, mantenendo un ottimo effetto brillante e colori vivaci. Le tinte sono facilmente miscibili tra loro per ottenere variazioni di tonalità. È utilizzabile su superfici diverse come carta, cartoncino, cartone, legno, stoffa, vetro, terracotta, metallo e plastica. Si può fissare con vernice o fissativo idoneo. Compatibile con tutti i prodotti ad acqua delle linee Morocolor. Formato 500 ml. Colore argento.;;Disegno e didattica;6;2.88;55.0;4.46;https://asset.pbs-holding.com/asset/S/109/2682109.jpg;https://asset.pbs-holding.com/asset/L/109/2682109.jpg;https://asset.pbs-holding.com/asset/XL/109/2682109.jpg
131434;Tempera brillante in bottiglia in PET Primo Primi Passi 500 ml giallo 202BR500201;Tempera liquida primi passi in bottiglia PET con tappo dosatore, adatta a chi si accosta per la prima volta alla tecnica della pittura a tempera e ai più giovani utilizzatori. Permette stesure sufficientemente coprenti, mantenendo un ottimo effetto brillante e colori vivaci. Le tinte sono facilmente miscibili tra loro per ottenere variazioni di tonalità. È utilizzabile su superfici diverse come carta, cartoncino, cartone, legno, stoffa, vetro, terracotta, metallo e plastica. Si può fissare con vernice o fissativo idoneo. Compatibile con tutti i prodotti ad acqua delle linee Morocolor. Formato 500 ml. Colore giallo.;;Disegno e didattica;7;1.9;55.0;2.94;https://asset.pbs-holding.com/asset/S/967/2681967.jpg;https://asset.pbs-holding.com/asset/L/967/2681967.jpg;https://asset.pbs-holding.com/asset/XL/967/2681967.jpg
131435;Tempera brillante in bottiglia in PET Primo Primi Passi 500 ml nero 202BR500800;Tempera liquida primi passi in bottiglia PET con tappo dosatore, adatta a chi si accosta per la prima volta alla tecnica della pittura a tempera e ai più giovani utilizzatori. Permette stesure sufficientemente coprenti, mantenendo un ottimo effetto brillante e colori vivaci. Le tinte sono facilmente miscibili tra loro per ottenere variazioni di tonalità. È utilizzabile su superfici diverse come carta, cartoncino, cartone, legno, stoffa, vetro, terracotta, metallo e plastica. Si può fissare con vernice o fissativo idoneo. Compatibile con tutti i prodotti ad acqua delle linee Morocolor. Formato 500 ml. Colore nero.;;Disegno e didattica;14;1.9;55.0;2.94;https://asset.pbs-holding.com/asset/S/990/2681990.jpg;https://asset.pbs-holding.com/asset/L/990/2681990.jpg;https://asset.pbs-holding.com/asset/XL/990/2681990.jpg
131437;Tempere 12 ml - scatola in polipropilene 8 tubetti Primo assortiti - 441T8SP;Tempera in tubetto di alluminio, in confezione in PP da 8 colori, con vaschetta di miscelazione all?interno. Questi colori a tempera concentrati di qualità fine permettono facile stesura e buona coprenza. Vanno diluiti secondo l?effetto desiderato. Una volta asciutti mantengono toni molto intensi e brillanti e si possono utilizzare su svariate superfici come carta, cartoncino, cartone, legno, stoffa, vetro, metallo, terracotta e plastica. Per aumentare l?effetto coprente mescolare 10 parti di colore con 1 di bianco, per delicate tonalità pastello mescolare 1 parte di colore con 10 di bianco. Sono compatibili con tutti i colori ad acqua delle linee Morocolor. Rimuovere subito le macchie secondo istruzioni. Colori assortiti.;;Disegno e didattica;8;3.17;55.0;4.91;https://asset.pbs-holding.com/asset/S/963/2681963.jpg;https://asset.pbs-holding.com/asset/L/963/2681963.jpg;https://asset.pbs-holding.com/asset/XL/963/2681963.jpg
131438;Triangoli di cera Primo 5 mm colori assortiti - conf. 6 pezzi - 074TRI6;"Triangoli di cera super resistenti, 6 colori. Pastello di cera di forma triangolare, di impasto compatto e intensamente colorato, molto durevole. Con la sua speciale forma permette applicazioni veramente particolari, di bell?impatto visivo. Per esempio, posizionando semplicemente il foglio su superfici di diversa natura, il colore ne ricalcherà le caratteristiche. La scelta delle carte a varie tramature e colori e la sovrapposizione dei toni e dei segni permettono di ottenere una varietà di effetti davvero ?magici?.
Non sporca le mani. Colori assortiti. Confezione da 6 pezzi.";;Disegno e didattica;9;2.91;55.0;4.51;https://asset.pbs-holding.com/asset/S/332/2682332.jpg;https://asset.pbs-holding.com/asset/L/332/2682332.jpg;https://asset.pbs-holding.com/asset/XL/332/2682332.jpg
131439;Triangoli di cera Primo 5 mm colori assortiti - conf. 6 pezzi - scatola in PP - 073TRI12AP;Triangoli di cera super resistenti, 12 colori con oro e argento. Pastello di cera di forma triangolare, di impasto compatto e intensamente colorato, molto durevole. Con la sua speciale forma permette applicazioni veramente particolari, di bell?impatto visivo. Per esempio, posizionando semplicemente il foglio su superfici di diversa natura, il colore ne ricalcherà le caratteristiche. La scelta delle carte a varie tramature e colori e la sovrapposizione dei toni e dei segni permettono di ottenere una varietà di effetti davvero ?magici?. Non sporca le mani. Colori assortiti. Confezione da 12 pezzi.;;Disegno e didattica;8;4.77;55.0;7.39;https://asset.pbs-holding.com/asset/S/49/2682049.jpg;https://asset.pbs-holding.com/asset/L/49/2682049.jpg;https://asset.pbs-holding.com/asset/XL/49/2682049.jpg
131442;Valigia di tempere e accessori Primo in plastica 272CS2;Valigetta in plastica composta da 15 tubi tempera, 14 acquerelli, 2 pennelli, 1 matita HB, 1 temperamatite, 1 gomma, 1 tavolozza.;;Disegno e didattica;6;12.41;55.0;19.24;https://asset.pbs-holding.com/asset/S/1/2682001.jpg;https://asset.pbs-holding.com/asset/L/1/2682001.jpg;https://asset.pbs-holding.com/asset/XL/1/2682001.jpg
131447;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 250 arancio 402TA125250;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore arancio, formato 125 ml.;;Disegno e didattica;18;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/187/2682187.jpg;https://asset.pbs-holding.com/asset/L/187/2682187.jpg;https://asset.pbs-holding.com/asset/XL/187/2682187.jpg
131448;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 700 beige 402TA125700;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore beige, formato 125 ml.;;Disegno e didattica;18;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/83/2682083.jpg;https://asset.pbs-holding.com/asset/L/83/2682083.jpg;https://asset.pbs-holding.com/asset/XL/83/2682083.jpg
131449;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 703 beige caldo - 402TA125703;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore beige caldo, formato 125 ml.;;Disegno e didattica;16;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/113/2682113.jpg;https://asset.pbs-holding.com/asset/L/113/2682113.jpg;https://asset.pbs-holding.com/asset/XL/113/2682113.jpg
131450;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 320 bordeaux 402TA125320;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore bordeaux, formato 125 ml.;;Disegno e didattica;10;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/227/2682227.jpg;https://asset.pbs-holding.com/asset/L/227/2682227.jpg;https://asset.pbs-holding.com/asset/XL/227/2682227.jpg
131451;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 212 giallo limone - 402TA125212;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore giallo limone, formato 125 ml.;;Disegno e didattica;10;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/327/2682327.jpg;https://asset.pbs-holding.com/asset/L/327/2682327.jpg;https://asset.pbs-holding.com/asset/XL/327/2682327.jpg
131452;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 220 giallo oro - 402TA125220;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore giallo oro, formato 125 ml.;;Disegno e didattica;28;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/176/2682176.jpg;https://asset.pbs-holding.com/asset/L/176/2682176.jpg;https://asset.pbs-holding.com/asset/XL/176/2682176.jpg
131453;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 270 ocra - 402TA125270;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore ocra, formato 125 ml.;;Disegno e didattica;11;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/39/2682039.jpg;https://asset.pbs-holding.com/asset/L/39/2682039.jpg;https://asset.pbs-holding.com/asset/XL/39/2682039.jpg
131454;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 331 rosa albicocca - 402TA125331;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore rosa albicocca, formato 125 ml.;;Disegno e didattica;10;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/177/2682177.jpg;https://asset.pbs-holding.com/asset/L/177/2682177.jpg;https://asset.pbs-holding.com/asset/XL/177/2682177.jpg
131455;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 330 rosa carne - 402TA125330;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore rosa carne, formato 125 ml.;;Disegno e didattica;19;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/163/2682163.jpg;https://asset.pbs-holding.com/asset/L/163/2682163.jpg;https://asset.pbs-holding.com/asset/XL/163/2682163.jpg
131456;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 600 verde chiaro - 402TA125600;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore verde chiaro, formato 125 ml.;;Disegno e didattica;18;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/133/2682133.jpg;https://asset.pbs-holding.com/asset/L/133/2682133.jpg;https://asset.pbs-holding.com/asset/XL/133/2682133.jpg
131457;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 611 verde menta - 402TA125611;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore verde menta, formato 125 ml.;;Disegno e didattica;9;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/87/2682087.jpg;https://asset.pbs-holding.com/asset/L/87/2682087.jpg;https://asset.pbs-holding.com/asset/XL/87/2682087.jpg
131458;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 665 verde oliva - 402TA125665;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore verde oliva, formato 125 ml.;;Disegno e didattica;27;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/146/2682146.jpg;https://asset.pbs-holding.com/asset/L/146/2682146.jpg;https://asset.pbs-holding.com/asset/XL/146/2682146.jpg
131459;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 641 verde smeraldo - 402TA125641;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore verde smeraldo, formato 125 ml.;;Disegno e didattica;17;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/173/2682173.jpg;https://asset.pbs-holding.com/asset/L/173/2682173.jpg;https://asset.pbs-holding.com/asset/XL/173/2682173.jpg
131460;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 690 verde vescica - 402TA125690;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore verde vescica, formato 125 ml.;;Disegno e didattica;12;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/150/2682150.jpg;https://asset.pbs-holding.com/asset/L/150/2682150.jpg;https://asset.pbs-holding.com/asset/XL/150/2682150.jpg
131461;Colore acrilico Primo in bottiglia PET con tappo dosatore 125 ml - 400 viola 402TA125400;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore viola, formato 125 ml.;;Disegno e didattica;4;2.76;55.0;4.28;https://asset.pbs-holding.com/asset/S/125/2682125.jpg;https://asset.pbs-holding.com/asset/L/125/2682125.jpg;https://asset.pbs-holding.com/asset/XL/125/2682125.jpg
131462;Colore acrilico Primo in bottiglia PET con tappo dosatore 75 ml - 512 acqua marina - 420TA75512;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore acqua marina, formato 75 ml.;;Disegno e didattica;10;1.65;55.0;2.56;https://asset.pbs-holding.com/asset/S/106/2682106.jpg;https://asset.pbs-holding.com/asset/L/106/2682106.jpg;https://asset.pbs-holding.com/asset/XL/106/2682106.jpg
131463;Colore acrilico Primo in bottiglia PET con tappo dosatore 75 ml - 800 antracite 420TAM75800;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore antracite, formato 75 ml.;;Disegno e didattica;36;1.65;55.0;2.56;https://asset.pbs-holding.com/asset/S/188/2682188.jpg;https://asset.pbs-holding.com/asset/L/188/2682188.jpg;https://asset.pbs-holding.com/asset/XL/188/2682188.jpg
131464;Colore acrilico Primo in bottiglia PET con tappo dosatore 75 ml - 250 arancio fluo - 420TAF75250;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore arancio fluo, formato 75 ml.;;Disegno e didattica;24;1.65;55.0;2.56;https://asset.pbs-holding.com/asset/S/77/2682077.jpg;https://asset.pbs-holding.com/asset/L/77/2682077.jpg;https://asset.pbs-holding.com/asset/XL/77/2682077.jpg
131465;Colore acrilico Primo in bottiglia PET con tappo dosatore 75 ml - 250 arancione 420TA75250;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore arancione, formato 75 ml.;;Disegno e didattica;29;1.65;55.0;2.56;https://asset.pbs-holding.com/asset/S/196/2682196.jpg;https://asset.pbs-holding.com/asset/L/196/2682196.jpg;https://asset.pbs-holding.com/asset/XL/196/2682196.jpg
131466;Colore acrilico Primo in bottiglia PET con tappo dosatore 75 ml - 510 azzurro cielo - 420TA75510;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore azzurro cielo, formato 75 ml.;;Disegno e didattica;17;1.65;55.0;2.56;https://asset.pbs-holding.com/asset/S/114/2682114.jpg;https://asset.pbs-holding.com/asset/L/114/2682114.jpg;https://asset.pbs-holding.com/asset/XL/114/2682114.jpg
131467;Colore acrilico Primo in bottiglia PET con tappo dosatore 75 ml - 521 blu - 420TAM75521;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore blu, formato 75 ml.;;Disegno e didattica;23;1.65;55.0;2.56;https://asset.pbs-holding.com/asset/S/94/2682094.jpg;https://asset.pbs-holding.com/asset/L/94/2682094.jpg;https://asset.pbs-holding.com/asset/XL/94/2682094.jpg
131468;Colore acrilico Primo in bottiglia PET con tappo dosatore 75 ml - 940 bronzo - 420TA75940;Colore acrilico ad acqua ad alta concentrazione di pigmento di emulsione acrilica, di alta qualità, opaco e molto coprente che una volta asciutto è permanente. Si stende facilmente e asciuga in bella superficie rimanendo elastico, di tono vivo e luminoso, piacevole al tatto e resistente. Bottiglia in PET dotata di tappo dosatore. Colore bronzo, formato 75 ml.;;Disegno e didattica;42;1.65;55.0;2.56;https://asset.pbs-holding.com/asset/S/207/2682207.jpg;https://asset.pbs-holding.com/asset/L/207/2682207.jpg;https://asset.pbs-holding.com/asset/XL/207/2682207.jpg
